,owner_id,owner_age_group,owner_gender,district,dog_breed,dog_birthyear,dog_sex,dog_colour,dog_age,distric_name
270,81054,51-60,Female,1,Pug,2011,Male,black,9,Altstadt
271,81064,71-80,Female,8,Labrador Retriever,2009,Female,brown,11,Riesbach
272,81072,51-60,Female,7,Small mixed breed,2008,Female,brown & white,12,"Funtern, Hottingen, Hirslanden, Witikon"
273,81091,71-80,Female,7,Labrador Retriever,2017,Male,black,3,"Funtern, Hottingen, Hirslanden, Witikon"
274,81097,71-80,Female,7,Golden Retriever,2015,Male,white,5,"Funtern, Hottingen, Hirslanden, Witikon"
275,81097,71-80,Female,7,Golden Retriever,2013,Female,golden,7,"Funtern, Hottingen, Hirslanden, Witikon"
276,81107,81-90,Female,7,Deutscher Schäfer,2011,Male,schwarz/gelb,9,"Funtern, Hottingen, Hirslanden, Witikon"
277,81108,61-70,Female,1,Phalène,2016,Female,tricolor,4,Altstadt
278,81112,81-90,Male,7,Australian Shepherd,2009,Male,blue/merle,11,"Funtern, Hottingen, Hirslanden, Witikon"
279,81116,51-60,Female,7,French bulldog,2014,Female,beige/schwarz,6,"Funtern, Hottingen, Hirslanden, Witikon"
280,81132,31-40,Male,7,Small mixed breed,2010,Female,black & brown,10,"Funtern, Hottingen, Hirslanden, Witikon"
281,81134,81-90,Male,7,Mittelspitz,2009,Female,black & white,11,"Funtern, Hottingen, Hirslanden, Witikon"
282,81139,81-90,Female,7,Pug,2015,Male,beige,5,"Funtern, Hottingen, Hirslanden, Witikon"
283,81152,51-60,Female,4,Big mixed breed,2018,Male,black,2,Aussersihl
284,81153,51-60,Female,8,Airedale Terrier,2013,Female,black & light brown,7,Riesbach
285,81159,71-80,Male,9,Airedale Terrier,2015,Female,black & light brown,5,"Albisriesen, Altstetten"
286,81172,61-70,Female,11,Collie,2009,Male,tricolor,11,"Affoltern, Seebach, Oerlikon"
287,81172,61-70,Female,11,Collie,2017,Male,sable,3,"Affoltern, Seebach, Oerlikon"
288,81183,51-60,Male,9,Deutscher Schäfer,2011,Female,schwarz/gelb,9,"Albisriesen, Altstetten"
289,81183,51-60,Male,9,Yorkshire Terrier,2013,Male,steelblue/tan,7,"Albisriesen, Altstetten"
290,81188,51-60,Male,10,Jack Russel Terrier,2011,Female,brown & white,9,"Hoengg, Wipkingen"
291,81200,81-90,Male,10,Toypudel,2002,Female,black,18,"Hoengg, Wipkingen"
292,81212,61-70,Female,9,Labrador Retriever,2018,Female,black,2,"Albisriesen, Altstetten"
293,81218,81-90,Female,9,Cairn Terrier,2012,Male,rot/braun,8,"Albisriesen, Altstetten"
294,81245,71-80,Female,8,Chihuahua,2009,Female,red,11,Riesbach
295,81245,71-80,Female,8,Small mixed breed,2014,Female,black,6,Riesbach
296,81248,71-80,Male,10,Deutscher Schäfer,2012,Male,brown & black,8,"Hoengg, Wipkingen"
297,81281,61-70,Male,3,Labrador Retriever,2003,Male,black,17,Wiedikon
298,81293,81-90,Female,10,Cocker Spaniel,2010,Female,brown & white,10,"Hoengg, Wipkingen"
299,81309,71-80,Female,10,Yorkshire Terrier,2006,Female,black & brown,14,"Hoengg, Wipkingen"
300,81316,71-80,Female,11,Biewer Yorkshire Terrier,2014,Male,tricolor,6,"Affoltern, Seebach, Oerlikon"
301,81322,81-90,Female,6,Galgo Espanol,2008,Female,brindle,12,"Unterstrass, Oberstrass"
302,81323,81-90,Male,6,Alpenländische Dachsbracke,2007,Male,hirschrot,13,"Unterstrass, Oberstrass"
303,81325,71-80,Female,12,Sheltie,2008,Female,blue/merle,12,Schwamendingen
304,81336,51-60,Female,6,Maltese,2010,Female,white,10,"Unterstrass, Oberstrass"
305,81346,71-80,Female,7,Terrier,2005,Female,tricolor,15,"Funtern, Hottingen, Hirslanden, Witikon"
306,81348,71-80,Female,7,Big mixed breed,2015,Female,brown,5,"Funtern, Hottingen, Hirslanden, Witikon"
307,81352,71-80,Female,7,Windspiel,2011,Male,steelblue,9,"Funtern, Hottingen, Hirslanden, Witikon"
308,81352,71-80,Female,7,Italienisches Windspiel,2011,Female,black & white,9,"Funtern, Hottingen, Hirslanden, Witikon"
309,81353,81-90,Female,6,Rottweiler,2008,Male,black & brown,12,"Unterstrass, Oberstrass"
310,81357,51-60,Female,2,Mittelpudel,2016,Female,black,4,"Wollishofen, Leimbach, Enge"
311,81364,51-60,Female,2,Dachshund,2008,Female,schwarz/rot,12,"Wollishofen, Leimbach, Enge"
312,81366,61-70,Female,10,Greyhound,2014,Female,black,6,"Hoengg, Wipkingen"
313,81381,51-60,Male,8,Small mixed breed,2016,Female,grey,4,Riesbach
314,81387,51-60,Female,8,Big mixed breed,2014,Female,black & brown,6,Riesbach
315,81391,81-90,Female,7,Lagotto Romagnolo,2012,Female,brown,8,"Funtern, Hottingen, Hirslanden, Witikon"
316,81392,51-60,Female,9,Chow Chow,2017,Female,black,3,"Albisriesen, Altstetten"
317,81397,51-60,Female,8,Bearded Collie,2015,Male,brown & white,5,Riesbach
318,81399,81-90,Female,12,Yorkshire Terrier,2016,Female,black & light brown,4,Schwamendingen
319,81403,71-80,Female,6,Border Collie,2009,Female,tricolor,11,"Unterstrass, Oberstrass"
320,81407,71-80,Male,6,Border Collie,2006,Female,black,14,"Unterstrass, Oberstrass"
321,81424,81-90,Female,7,Jack Russel Terrier,2007,Female,black & brown,13,"Funtern, Hottingen, Hirslanden, Witikon"
322,81430,71-80,Female,10,Bolonka Zwetna,2012,Female,black & light brown,8,"Hoengg, Wipkingen"
323,81437,71-80,Female,7,Dachshund,2008,Female,brown & white,12,"Funtern, Hottingen, Hirslanden, Witikon"
324,81438,81-90,Male,7,Labrador Retriever,2007,Male,black,13,"Funtern, Hottingen, Hirslanden, Witikon"
325,81441,71-80,Female,8,Pinscher,2016,Female,tricolor,4,Riesbach
326,81448,71-80,Female,4,Dachshund,2007,Female,saufarben,13,Aussersihl
327,81457,41-50,Female,7,Beagle,2016,Female,tricolor,4,"Funtern, Hottingen, Hirslanden, Witikon"
328,81457,41-50,Female,7,Beagle,2012,Female,tricolor,8,"Funtern, Hottingen, Hirslanden, Witikon"
329,81458,81-90,Female,6,Border Terrier,2015,Male,blue/tan,5,"Unterstrass, Oberstrass"
330,81459,91-100,Female,6,Cairn Terrier,2011,Male,brown,9,"Unterstrass, Oberstrass"
331,81463,61-70,Female,10,Pug,2013,Female,beige,7,"Hoengg, Wipkingen"
332,81468,71-80,Female,5,Yorkshire Terrier,2004,Male,schwarz/braun/weiss,16,Industriequartier
333,81469,61-70,Female,6,Jack Russel Terrier,2011,Male,white & brown,9,"Unterstrass, Oberstrass"
334,81475,71-80,Female,7,Labrador Retriever,2009,Female,black & white,11,"Funtern, Hottingen, Hirslanden, Witikon"
335,81482,71-80,Male,12,English Cocker Spaniel,2011,Male,blauschimmel,9,Schwamendingen
336,81483,51-60,Female,5,Labrador Retriever,2009,Female,black & brown,11,Industriequartier
337,81502,81-90,Female,7,Big mixed breed,2015,Female,white & brown,5,"Funtern, Hottingen, Hirslanden, Witikon"
338,81509,71-80,Female,12,English Springer Spaniel,2016,Male,brown & white,4,Schwamendingen
339,81512,81-90,Female,1,Cairn Terrier,2012,Female,black & brown,8,Altstadt
340,81518,71-80,Male,2,Parson Terrier,2010,Male,tricolor,10,"Wollishofen, Leimbach, Enge"
341,81523,81-90,Female,2,Jack Russel Terrier,2012,Female,tricolor,8,"Wollishofen, Leimbach, Enge"
342,81528,61-70,Female,2,Grosser Schweizer Sennenhund,2012,Female,tricolor,8,"Wollishofen, Leimbach, Enge"
343,81531,71-80,Female,3,Bolonka Zwetna,2011,Female,braun/weiss/schwarz,9,Wiedikon
344,81531,71-80,Female,3,Afghanischer Windhund,2013,Female,silber,7,Wiedikon
345,81531,71-80,Female,3,Afghanischer Windhund,2010,Female,blue,10,Wiedikon
346,81539,81-90,Female,2,Havaneser,2017,Female,white,3,"Wollishofen, Leimbach, Enge"
347,81548,51-60,Female,3,Labrador Retriever,2012,Male,black,8,Wiedikon
348,81557,81-90,Female,2,Labrador Retriever,2004,Female,black,16,"Wollishofen, Leimbach, Enge"
349,81573,81-90,Female,3,Bichon frisé,2010,Male,white,10,Wiedikon
350,81584,51-60,Male,2,Deutscher Kleinspitz,2017,Male,white,3,"Wollishofen, Leimbach, Enge"
351,81595,71-80,Female,1,Chihuahua,2010,Male,brown,10,Altstadt
352,81598,71-80,Female,3,Small mixed breed,2014,Female,black,6,Wiedikon
353,81599,81-90,Female,3,Golden Retriever,2009,Female,golden,11,Wiedikon
354,81608,41-50,Female,11,French bulldog,2017,Female,schwarz/braun gestromt,3,"Affoltern, Seebach, Oerlikon"
355,81612,51-60,Female,6,Border Collie,2008,Female,black & white,12,"Unterstrass, Oberstrass"
356,81614,71-80,Male,4,Dachshund,2013,Male,schwarz/rot,7,Aussersihl
357,81615,71-80,Male,10,Golden Retriever,2013,Male,blond,7,"Hoengg, Wipkingen"
358,81617,71-80,Female,1,Deutscher Schäfer,2013,Female,black & brown,7,Altstadt
359,81618,71-80,Female,2,Zwergschnauzer,2008,Female,schwarz/grau,12,"Wollishofen, Leimbach, Enge"
360,81619,51-60,Female,8,Berger de Picardie,2010,Female,fauve,10,Riesbach
361,81621,61-70,Female,2,West Highland White Terrier,2018,Female,white,2,"Wollishofen, Leimbach, Enge"
362,81623,61-70,Female,10,Appenzeller Sennenhund,2017,Female,brown,3,"Hoengg, Wipkingen"
363,81631,61-70,Female,12,Berner Sennenhund,2012,Male,black,8,Schwamendingen
364,81638,51-60,Female,10,Labrador Retriever,2012,Male,beige,8,"Hoengg, Wipkingen"
365,81640,71-80,Female,10,Cairn Terrier,2014,Male,beige,6,"Hoengg, Wipkingen"
366,81641,41-50,Female,3,Big mixed breed,2016,Female,black & white,4,Wiedikon
367,81645,71-80,Male,10,Airedale Terrier,2009,Female,black & light brown,11,"Hoengg, Wipkingen"
368,81648,41-50,Female,10,Bolonka Zwetna,2016,Female,black & white,4,"Hoengg, Wipkingen"
369,81650,71-80,Male,10,Deutsche Dogge,2013,Male,black & white,7,"Hoengg, Wipkingen"
370,81677,51-60,Female,10,Small mixed breed,2010,Female,black,10,"Hoengg, Wipkingen"
371,81681,41-50,Female,10,Sennenhund,2008,Female,tricolor,12,"Hoengg, Wipkingen"
372,81683,71-80,Female,10,Chinese Crested Powderpuff,2011,Male,black & white,9,"Hoengg, Wipkingen"
373,81690,61-70,Female,9,Maltese,2019,Female,apricot,1,"Albisriesen, Altstetten"
374,81702,51-60,Female,11,Collie,2011,Female,tricolor,9,"Affoltern, Seebach, Oerlikon"
375,81702,51-60,Female,11,Collie,2011,Female,tricolor,9,"Affoltern, Seebach, Oerlikon"
376,81715,71-80,Female,12,Deutscher Schäfer,2016,Female,black,4,Schwamendingen
377,81717,71-80,Male,12,Pekingese,2010,Female,white & brown,10,Schwamendingen
378,81717,71-80,Male,12,Pekingese,2008,Female,brown & black,12,Schwamendingen
379,81721,81-90,Male,6,Bolonka Zwetna,2014,Male,black & brown,6,"Unterstrass, Oberstrass"
380,81726,61-70,Female,11,Dachshund,2012,Male,black & brown,8,"Affoltern, Seebach, Oerlikon"
381,81726,61-70,Female,11,Small mixed breed,2017,Female,black & brown,3,"Affoltern, Seebach, Oerlikon"
382,81726,61-70,Female,11,Small mixed breed,2011,Female,tricolor,9,"Affoltern, Seebach, Oerlikon"
383,81726,61-70,Female,11,Havaneser,2010,Female,brown,10,"Affoltern, Seebach, Oerlikon"
384,81726,61-70,Female,11,Small mixed breed,2009,Female,brown,11,"Affoltern, Seebach, Oerlikon"
385,81726,61-70,Female,11,Small mixed breed,2007,Female,hellbraun/weiss,13,"Affoltern, Seebach, Oerlikon"
386,81726,61-70,Female,11,Jack Russel Terrier,2008,Female,white & brown,12,"Affoltern, Seebach, Oerlikon"
387,81738,81-90,Female,11,Whippet,2012,Female,rot/braun,8,"Affoltern, Seebach, Oerlikon"
388,81742,81-90,Female,12,Chihuahua,2015,Female,white & black,5,Schwamendingen
389,81760,51-60,Female,12,Shih Tzu,2007,Female,brown,13,Schwamendingen
390,81764,81-90,Female,12,Coton de Tulear,2004,Male,white,16,Schwamendingen
391,81768,71-80,Male,11,Dachshund,2008,Male,red,12,"Affoltern, Seebach, Oerlikon"
392,81772,61-70,Male,11,Labrador Retriever,2014,Female,black,6,"Affoltern, Seebach, Oerlikon"
393,81780,51-60,Male,12,Chihuahua,2019,Male,schoko,1,Schwamendingen
394,81780,51-60,Male,12,Small mixed breed,2015,Male,grau/weiss,5,Schwamendingen
395,81781,71-80,Female,12,Small mixed breed,2009,Female,white & black,11,Schwamendingen
396,81782,61-70,Female,11,Mittelpudel,2006,Female,black & white,14,"Affoltern, Seebach, Oerlikon"
397,81782,61-70,Female,11,Yorkshire Terrier,2006,Female,blue/tan,14,"Affoltern, Seebach, Oerlikon"
398,81789,41-50,Male,11,Small mixed breed,2013,Male,black & white,7,"Affoltern, Seebach, Oerlikon"
399,81810,61-70,Male,11,Kleiner Münsterländer,2013,Female,white & brown,7,"Affoltern, Seebach, Oerlikon"
400,81831,71-80,Female,11,Small mixed breed,2003,Female,brown & white,17,"Affoltern, Seebach, Oerlikon"
401,81844,71-80,Female,11,Small mixed breed,2009,Female,brown,11,"Affoltern, Seebach, Oerlikon"
402,81849,61-70,Female,11,Azawakh,2008,Female,red,12,"Affoltern, Seebach, Oerlikon"
403,81849,61-70,Female,11,Chinese Crested,2014,Female,weiss/orange,6,"Affoltern, Seebach, Oerlikon"
404,81849,61-70,Female,11,Chinese Crested,2017,Female,tricolor,3,"Affoltern, Seebach, Oerlikon"
405,81856,41-50,Male,11,Vizsla,2018,Female,beige,2,"Affoltern, Seebach, Oerlikon"
406,81872,71-80,Female,10,Miniature Australian Shepherd,2010,Male,tricolor,10,"Hoengg, Wipkingen"
407,81878,71-80,Female,7,Zwergrauhaardackel,2005,Female,black & brown,15,"Funtern, Hottingen, Hirslanden, Witikon"
408,81883,81-90,Male,7,Beagle,2009,Female,tricolor,11,"Funtern, Hottingen, Hirslanden, Witikon"
409,81885,71-80,Female,7,Labrador Retriever,2015,Male,gelb,5,"Funtern, Hottingen, Hirslanden, Witikon"
410,81885,71-80,Female,7,Labrador Retriever,2010,Male,black,10,"Funtern, Hottingen, Hirslanden, Witikon"
411,81892,61-70,Male,11,Pug,2017,Female,beige,3,"Affoltern, Seebach, Oerlikon"
412,81892,61-70,Male,11,Big mixed breed,2012,Male,brindle,8,"Affoltern, Seebach, Oerlikon"
413,81914,61-70,Male,4,Deutscher Schäfer,2013,Male,grey,7,Aussersihl
414,81916,51-60,Female,9,Labrador Retriever,2008,Male,black,12,"Albisriesen, Altstetten"
415,81918,71-80,Female,10,Miniature poodle,2008,Male,apricot,12,"Hoengg, Wipkingen"
416,81986,51-60,Male,11,Labrador Retriever,2014,Male,light brown,6,"Affoltern, Seebach, Oerlikon"
417,82001,81-90,Male,2,Dachshund,2010,Male,saufarben,10,"Wollishofen, Leimbach, Enge"
418,82001,81-90,Male,2,Dachshund,2009,Female,saufarben,11,"Wollishofen, Leimbach, Enge"
419,82002,41-50,Female,3,Maltese,2013,Male,white,7,Wiedikon
420,82032,61-70,Female,10,Labrador,2013,Female,white & brown,7,"Hoengg, Wipkingen"
421,82033,71-80,Female,10,Standard poodle,2008,Female,black,12,"Hoengg, Wipkingen"
422,82033,71-80,Female,10,Standard poodle,2008,Male,black,12,"Hoengg, Wipkingen"
423,82063,71-80,Female,11,Pug,2013,Female,beige,7,"Affoltern, Seebach, Oerlikon"
424,82063,71-80,Female,11,Pug,2008,Male,beige,12,"Affoltern, Seebach, Oerlikon"
425,82063,71-80,Female,11,Pug,2009,Female,beige,11,"Affoltern, Seebach, Oerlikon"
426,82064,71-80,Male,3,Labrador Retriever,2011,Male,black,9,Wiedikon
427,82068,71-80,Female,9,Standard poodle,2010,Female,black & white,10,"Albisriesen, Altstetten"
428,82080,61-70,Male,10,Dachshund,2009,Female,saufarben,11,"Hoengg, Wipkingen"
429,82081,61-70,Male,2,Podenco,2010,Female,black & white,10,"Wollishofen, Leimbach, Enge"
430,82081,61-70,Male,2,Galgo Espanol,2014,Male,white & black,6,"Wollishofen, Leimbach, Enge"
431,82091,51-60,Male,7,Irish Terrier,2005,Female,red,15,"Funtern, Hottingen, Hirslanden, Witikon"
432,82099,71-80,Female,3,Tervueren,2006,Female,grau/schwarz,14,Wiedikon
433,82112,71-80,Male,9,Cocker Spaniel,2016,Female,red,4,"Albisriesen, Altstetten"
434,82113,51-60,Female,9,Chihuahua,2017,Female,black & white,3,"Albisriesen, Altstetten"
435,82128,41-50,Male,9,Chihuahua,2010,Male,zimt,10,"Albisriesen, Altstetten"
436,82131,51-60,Female,9,Miniature poodle,2017,Female,black,3,"Albisriesen, Altstetten"
437,82135,71-80,Male,9,Miniature poodle,2003,Male,black,17,"Albisriesen, Altstetten"
438,82147,61-70,Female,2,Jack Russel Terrier,2013,Female,tricolor,7,"Wollishofen, Leimbach, Enge"
439,82151,71-80,Female,9,Collie,2010,Female,tricolor,10,"Albisriesen, Altstetten"
440,82167,71-80,Female,9,Standard poodle,2011,Female,apricot,9,"Albisriesen, Altstetten"
441,82180,71-80,Female,7,Dachshund,2006,Female,rot/braun,14,"Funtern, Hottingen, Hirslanden, Witikon"
442,82188,81-90,Female,8,Chihuahua,2011,Female,rot/beige,9,Riesbach
443,82190,61-70,Female,10,Big mixed breed,2011,Male,black & white,9,"Hoengg, Wipkingen"
444,82190,61-70,Female,10,Small mixed breed,2009,Male,beige,11,"Hoengg, Wipkingen"
445,82196,61-70,Female,7,Big mixed breed,2015,Male,light brown,5,"Funtern, Hottingen, Hirslanden, Witikon"
446,82240,71-80,Female,10,Dachshund,2007,Male,saufarben,13,"Hoengg, Wipkingen"
447,82261,51-60,Female,10,Chow Chow,2007,Male,red,13,"Hoengg, Wipkingen"
448,82262,81-90,Male,10,Deutscher Kleinspitz,2017,Male,white & black,3,"Hoengg, Wipkingen"
449,82271,61-70,Female,10,Border Collie,2010,Female,black & white,10,"Hoengg, Wipkingen"
450,82275,51-60,Female,7,Appenzeller Sennenhund,2013,Female,tricolor,7,"Funtern, Hottingen, Hirslanden, Witikon"
451,82281,91-100,Female,5,Standard poodle,2015,Female,harlekin,5,Industriequartier
452,82284,81-90,Female,2,Miniature poodle,2004,Male,brown & white,16,"Wollishofen, Leimbach, Enge"
453,82300,71-80,Female,10,Pekingese,2008,Female,braun/weiss/schwarz,12,"Hoengg, Wipkingen"
454,82300,71-80,Female,10,Pekingese,2012,Female,beige/weiss,8,"Hoengg, Wipkingen"
455,82301,81-90,Male,7,Irish Soft Coated Wheaten Terrier,2012,Male,weizen,8,"Funtern, Hottingen, Hirslanden, Witikon"
456,82306,51-60,Male,3,Yorkshire Terrier,2003,Male,blue/steel,17,Wiedikon
457,82313,71-80,Female,10,Parson Jack Russell Terrier,2010,Female,tricolor,10,"Hoengg, Wipkingen"
458,82329,61-70,Female,11,Dachshund,2009,Male,brown,11,"Affoltern, Seebach, Oerlikon"
459,82330,61-70,Male,11,Katalanischer Schäferhund (Gos d'Atura Català),2010,Female,sable,10,"Affoltern, Seebach, Oerlikon"
460,82334,61-70,Male,11,Entlebucher Sennenhund,2010,Male,tricolor,10,"Affoltern, Seebach, Oerlikon"
461,82338,61-70,Female,11,Islandhund,2014,Male,grau/beige,6,"Affoltern, Seebach, Oerlikon"
462,82341,81-90,Female,11,Yorkshire Terrier,2008,Male,blue/tan,12,"Affoltern, Seebach, Oerlikon"
463,82360,51-60,Male,11,Pomeranian,2017,Female,cream,3,"Affoltern, Seebach, Oerlikon"
464,82369,61-70,Male,2,Small mixed breed,2004,Female,black & brown,16,"Wollishofen, Leimbach, Enge"
465,82370,41-50,Female,2,Border Collie,2014,Female,schwarz/braun/weiss,6,"Wollishofen, Leimbach, Enge"
466,82380,71-80,Female,7,Berner Sennenhund,2015,Male,tricolor,5,"Funtern, Hottingen, Hirslanden, Witikon"
467,82387,61-70,Male,11,Havaneser,2009,Male,white,11,"Affoltern, Seebach, Oerlikon"
468,82396,61-70,Male,11,Fila Brasileiro,2018,Male,falb,2,"Affoltern, Seebach, Oerlikon"
469,82419,51-60,Female,7,Maltese,2018,Male,light brown,2,"Funtern, Hottingen, Hirslanden, Witikon"
470,82419,51-60,Female,7,Cairn Terrier,2006,Female,brown & black,14,"Funtern, Hottingen, Hirslanden, Witikon"
471,82427,51-60,Female,8,Labrador Retriever,2019,Male,black,1,Riesbach
472,82435,81-90,Female,7,Jack Russel Terrier,2004,Female,weiss/beige,16,"Funtern, Hottingen, Hirslanden, Witikon"
473,82444,61-70,Female,3,Schäfer,2010,Male,rotbraun/weiss,10,Wiedikon
474,82452,71-80,Female,10,Dachshund,2008,Male,brown,12,"Hoengg, Wipkingen"
475,82452,71-80,Female,10,Dachshund,2009,Male,red,11,"Hoengg, Wipkingen"
476,82452,71-80,Female,10,Dachshund,2009,Female,schwarz/grau,11,"Hoengg, Wipkingen"
477,82452,71-80,Female,10,Dachshund,2010,Female,schwarz/rot,10,"Hoengg, Wipkingen"
478,82452,71-80,Female,10,Dachshund,2005,Female,red,15,"Hoengg, Wipkingen"
479,82452,71-80,Female,10,Dachshund,2006,Female,schwarz/rot,14,"Hoengg, Wipkingen"
480,82458,61-70,Male,10,Yorkshire Terrier,2013,Female,black & light brown,7,"Hoengg, Wipkingen"
481,82468,71-80,Female,1,Big mixed breed,2010,Female,black,10,Altstadt
482,82473,61-70,Female,1,Papillon,2010,Female,tricolor,10,Altstadt
483,82473,61-70,Female,1,Papillon,2011,Male,tricolor,9,Altstadt
484,82478,61-70,Male,9,Weisser Schäferhund (Berger Blanc Suisse),2015,Female,white,5,"Albisriesen, Altstetten"
485,82486,61-70,Male,6,Bergamasker,2016,Female,tricolor,4,"Unterstrass, Oberstrass"
486,82498,61-70,Female,7,Border Collie,2006,Female,grau/weiss/schwarz,14,"Funtern, Hottingen, Hirslanden, Witikon"
487,82506,51-60,Female,4,Pekingese,2015,Male,tricolor,5,Aussersihl
488,82506,51-60,Female,4,Havaneser,2008,Female,brown & white,12,Aussersihl
489,82508,61-70,Female,8,Beagle,2011,Male,tricolor,9,Riesbach
490,82509,51-60,Female,7,Boxer,2012,Male,black & white,8,"Funtern, Hottingen, Hirslanden, Witikon"
491,82509,51-60,Female,7,Rottweiler,2009,Female,black & brown,11,"Funtern, Hottingen, Hirslanden, Witikon"
492,82510,61-70,Female,9,West Highland White Terrier,2009,Male,white,11,"Albisriesen, Altstetten"
493,82518,71-80,Male,9,Podenco Canario,2014,Female,beige,6,"Albisriesen, Altstetten"
494,82538,71-80,Female,7,Dachshund,2016,Female,rot/braun,4,"Funtern, Hottingen, Hirslanden, Witikon"
495,82543,81-90,Male,9,Beagle,2010,Female,tricolor,10,"Albisriesen, Altstetten"
496,82545,71-80,Female,7,Zwergschnauzer,2008,Female,black & white,12,"Funtern, Hottingen, Hirslanden, Witikon"
497,82551,71-80,Female,7,Big mixed breed,2010,Female,grau meliert,10,"Funtern, Hottingen, Hirslanden, Witikon"
498,82553,51-60,Female,7,Deutscher Schäfer,2017,Male,black & brown,3,"Funtern, Hottingen, Hirslanden, Witikon"
499,82558,51-60,Female,7,Labrador Retriever,2012,Male,beige,8,"Funtern, Hottingen, Hirslanden, Witikon"
500,82561,71-80,Female,7,Yorkshire Terrier,2009,Female,blue/tan,11,"Funtern, Hottingen, Hirslanden, Witikon"
501,82567,61-70,Female,7,Papillon,2004,Male,white & brown,16,"Funtern, Hottingen, Hirslanden, Witikon"
502,82574,81-90,Female,10,Small mixed breed,2007,Female,goldbraun,13,"Hoengg, Wipkingen"
503,82579,71-80,Female,7,Cocker Spaniel,2008,Male,brown & white,12,"Funtern, Hottingen, Hirslanden, Witikon"
504,82580,71-80,Female,7,Lagotto Romagnolo,2008,Male,beige,12,"Funtern, Hottingen, Hirslanden, Witikon"
